s,P
1.018,0.10220773401934784
1.0190000000000001,0.10218193876883236
1.02,0.10215611419926297
1.0210000000000001,0.10213026020761545
1.022,0.10210437669086565
1.0230000000000001,0.10207846354598926
1.024,0.10205252066996215
1.025,0.10202654795976009
1.026,0.10200054531235891
1.027,0.10197451262473439
1.028,0.10194844979386232
1.029,0.10192235671671848
1.03,0.1018962332902787
1.031,0.10187007941154791
1.032,0.10184389506856853
1.033,0.10181768054190873
1.034,0.10179143617077517
1.035,0.10176516229437453
1.036,0.10173885925191342
1.037,0.10171252738259853
1.038,0.10168616702563651
1.039,0.10165977852023397
1.04,0.10163336220559756
1.041,0.10160691842093397
1.042,0.10158044750544985
1.043,0.1015539497983518
1.044,0.1015274256388465
1.045,0.1015008753661406
1.046,0.10147429931944076
1.047,0.1014476978379536
1.048,0.10142107126088581
1.049,0.10139441992744402
1.05,0.10136774417683485
1.051,0.10134104434826499
1.052,0.10131432078094109
1.053,0.10128757381406979
1.054,0.10126080378685773
1.055,0.10123401103851155
1.056,0.10120719590823794
1.057,0.1011803587352435
1.058,0.10115349985873494
1.059,0.10112661961791886
1.06,0.1010997183520019
1.061,0.10107279640019076
1.062,0.10104585410169205
1.063,0.10101889179571247
1.064,0.10099190982145861
1.065,0.10096490851813714
1.066,0.10093788822495471
1.067,0.10091084928111797
1.068,0.10088379202583359
1.069,0.10085671679830821
1.07,0.10082962393774846
1.071,0.100802513783361
1.072,0.10077538667435247
1.073,0.10074824294992958
1.074,0.10072108294929889
1.075,0.10069390701166708
1.076,0.10066671547624084
1.077,0.10063950868222678
1.078,0.10061228696883157
1.079,0.10058505067526186
1.08,0.10055780014072427
1.081,0.1005305355832793
1.082,0.10050325670897495
1.083,0.10047596308861552
1.084,0.10044865429300452
1.085,0.10042132989294542
1.086,0.1003939894592417
1.087,0.1003666325626969
1.088,0.10033925877411447
1.089,0.10031186766429795
1.09,0.10028445880405078
1.091,0.1002570317641765
1.092,0.10022958611547855
1.093,0.10020212142876048
1.094,0.10017463727482577
1.095,0.10014713322447788
1.096,0.10011960884852035
1.097,0.10009206371775663
1.098,0.10006449740299025
1.099,0.10003690947502468
1.1,0.10000929950466347
1.101,0.09998166706271003
1.102,0.09995401171996787
1.103,0.09992633304724055
1.104,0.09989863061533152
1.105,0.09987090399504425
1.106,0.09984315275718228
1.107,0.09981537647254905
1.108,0.09978757471194809
1.109,0.0997597470461829
1.11,0.099731893046057
1.111,0.0997040122823738
1.112,0.09967610432593683
1.113,0.09964816874754963
1.114,0.09962020511801564
1.115,0.09959221300813839
1.116,0.09956419198872137
1.117,0.09953614163056801
1.118,0.09950806150448188
1.119,0.09947995118126644
1.12,0.09945181023172521
1.121,0.09942363822666168
1.122,0.09939543473687928
1.123,0.0993671993331816
1.124,0.09933893158637207
1.125,0.09931063106725421
1.1260000000000001,0.0992822973466315
1.127,0.09925392999530744
1.1280000000000001,0.0992255285840855
1.129,0.09919709268376921
1.1300000000000001,0.09916862187026658
1.131,0.09914011574796
1.1320000000000001,0.09911157393110137
1.133,0.09908299603395235
1.1340000000000001,0.09905438167077452
1.135,0.09902573045582953
1.1360000000000001,0.09899704200337897
1.137,0.09896831592768444
1.1380000000000001,0.09893955184300757
1.139,0.09891074936360998
1.1400000000000001,0.09888190810375326
1.141,0.0988530276776991
1.1420000000000001,0.098824107699709
1.143,0.09879514778404465
1.1440000000000001,0.09876614754496763
1.145,0.09873710659673957
1.1460000000000001,0.09870802455362211
1.147,0.09867890102987678
1.1480000000000001,0.09864973563976528
1.149,0.09862052799754917
1.1500000000000001,0.0985912777174901
1.151,0.09856198441384965
1.1520000000000001,0.0985326477008895
1.153,0.0985032671928712
1.154,0.09847384250405634
1.155,0.0984443732487066
1.156,0.09841485904108357
1.157,0.09838529949544886
1.158,0.09835569422606406
1.159,0.09832604284719083
1.16,0.09829634497309075
1.161,0.09826660021802545
1.162,0.09823680819625658
1.163,0.09820696852204566
1.164,0.09817708080965437
1.165,0.09814714467334429
1.166,0.0981171597273771
1.167,0.09808712558601433
1.168,0.09805704186351764
1.169,0.09802690817414864
1.17,0.09799672413216892
1.171,0.09796648935184012
1.172,0.09793620344742385
1.173,0.09790586603318176
1.174,0.09787547672337536
1.175,0.09784503513226636
1.176,0.09781454087411634
1.177,0.09778399356318691
1.178,0.09775339281373968
1.179,0.0977227382967855
1.18,0.09769203010522737
1.181,0.0976612685220363
1.182,0.097630453831101
1.183,0.09759958631631012
1.184,0.0975686662615523
1.185,0.09753769395071624
1.186,0.09750666966769059
1.187,0.09747559369636405
1.188,0.09744446632062524
1.189,0.09741328782436287
1.19,0.0973820584914656
1.191,0.09735077860582207
1.192,0.09731944845132101
1.193,0.09728806831185106
1.194,0.09725663847130087
1.195,0.09722515921355909
1.196,0.09719363082251445
1.197,0.09716205358205561
1.198,0.09713042777607117
1.199,0.09709875368844988
1.2,0.09706703160308035
1.201,0.09703526180385127
1.202,0.09700344457465135
1.203,0.0969715801993692
1.204,0.09693966896189354
1.205,0.09690771114611298
1.206,0.09687570703591623
1.207,0.09684365691519198
1.208,0.09681156106782883
1.209,0.0967794197777155
1.21,0.09674723332874065
1.211,0.09671500200479291
1.212,0.09668272608976101
1.213,0.09665040586753361
1.214,0.09661804162199936
1.215,0.09658563363704692
1.216,0.09655318219656499
1.217,0.09652068758444218
1.218,0.09648815008456725
1.219,0.09645556998082878
1.22,0.09642294755711549
1.221,0.09639028309731601
1.222,0.09635757688531905
1.223,0.09632482920501327
1.224,0.09629204034028736
1.225,0.09625921057502992
1.226,0.09622634019312969
1.227,0.09619342947847528
1.228,0.09616047870469609
1.229,0.09612748804185271
1.23,0.09609445759995652
1.231,0.09606138748828247
1.232,0.09602827781610554
1.233,0.09599512869270067
1.234,0.09596194022734285
1.235,0.09592871252930708
1.236,0.09589544570786822
1.237,0.0958621398723013
1.238,0.09582879513188129
1.239,0.09579541159588312
1.24,0.09576198937358174
1.241,0.09572852857425218
1.242,0.09569502930716935
1.243,0.09566149168160823
1.244,0.09562791580684377
1.245,0.09559430179215099
1.246,0.09556064974680477
1.247,0.09552695978008012
1.248,0.09549323200125198
1.249,0.09545946651959537
1.25,0.09542566344438519
1.2510000000000001,0.09539182288489642
1.252,0.09535794495040403
1.2530000000000001,0.09532402975018296
1.254,0.09529007739350823
1.2550000000000001,0.09525608798965478
1.256,0.09522206164789755
1.2570000000000001,0.09518799847751151
1.258,0.09515389858777161
1.2590000000000001,0.09511976208795288
1.26,0.0950855890873302
1.2610000000000001,0.09505137969517859
1.262,0.09501713402077294
1.2630000000000001,0.09498285217338832
1.264,0.09494853426229961
1.2650000000000001,0.09491418039678182
1.266,0.09487979068610994
1.2670000000000001,0.0948453652395588
1.268,0.0948109041664035
1.2690000000000001,0.09477640757591896
1.27,0.09474187557738017
1.2710000000000001,0.09470730828006202
1.272,0.0946727057932395
1.2730000000000001,0.09463806822618762
1.274,0.09460339568818131
1.2750000000000001,0.0945686882884955
1.276,0.09453394613640526
1.2770000000000001,0.09449916933951383
1.278,0.09446435798181067
1.2790000000000001,0.09442951212979672
1.28,0.0943946318495612
1.281,0.0943597172071932
1.282,0.09432476826878197
1.283,0.09428978510041665
1.284,0.09425476776818642
1.285,0.0942197163381805
1.286,0.09418463087648808
1.287,0.09414951144919825
1.288,0.09411435812240024
1.289,0.09407917096218321
1.29,0.09404395003463642
1.291,0.09400869540584893
1.292,0.09397340714190996
1.293,0.09393808530890871
1.294,0.09390272997293435
1.295,0.09386734120007603
1.296,0.09383191905642298
1.297,0.09379646360806437
1.298,0.09376097492108934
1.299,0.09372545306158707
1.3,0.09368989809564675
1.301,0.09365431008935761
1.302,0.09361868910880874
1.303,0.09358303522008936
1.304,0.09354734848928865
1.305,0.09351162898249579
1.306,0.09347587676579995
1.307,0.09344009190529033
1.308,0.09340427446705608
1.309,0.09336842451718637
1.31,0.09333254212177042
1.311,0.0932966273468974
1.312,0.09326068025865643
1.313,0.09322470092313673
1.314,0.0931886894064275
1.315,0.09315264577461788
1.316,0.09311657009379708
1.317,0.09308046243005429
1.318,0.09304432284947861
1.319,0.0930081514181593
1.32,0.09297194820218548
1.321,0.0929357132676464
1.322,0.09289944668063115
1.323,0.09286314850722896
1.324,0.092826818813529
1.325,0.09279045766562045
1.326,0.09275406512473272
1.327,0.09271764115149742
1.328,0.09268118561179171
1.329,0.09264469836780287
1.33,0.09260817928171827
1.331,0.09257162821572532
1.332,0.09253504503201133
1.333,0.09249842959276365
1.334,0.09246178176016961
1.335,0.0924251013964166
1.336,0.09238838836369195
1.337,0.09235164252418303
1.338,0.09231486374007722
1.339,0.09227805187356178
1.34,0.09224120678682414
1.341,0.0922043283420516
1.342,0.09216741640143158
1.343,0.09213047082715137
1.344,0.09209349148139832
1.345,0.09205647822635984
1.346,0.09201943092422323
1.347,0.09198234943717584
1.348,0.0919452336274051
1.349,0.09190808335709826
1.35,0.09187089848844268
1.351,0.09183367888362577
1.352,0.09179642440483489
1.353,0.09175913491425733
1.354,0.09172181027408047
1.355,0.09168445034649164
1.356,0.09164705499367823
1.357,0.09160962407782756
1.358,0.091572157461127
1.359,0.09153465500576394
1.36,0.09149711657392565
1.361,0.09145954202779952
1.362,0.0914219312295729
1.363,0.09138428404143319
1.364,0.09134660032556766
1.365,0.09130887994416369
1.366,0.09127112275940863
1.367,0.09123332863348986
1.368,0.0911954974285947
1.369,0.09115762900691055
1.37,0.0911197232306247
1.371,0.09108177996192451
1.372,0.09104379906299737
1.373,0.09100578039603063
1.374,0.0909677238232116
1.375,0.09092962921149414
1.3760000000000001,0.09089149658305866
1.377,0.09085332614587771
1.3780000000000001,0.09081511811886542
1.379,0.09077687272093593
1.3800000000000001,0.09073859017100332
1.381,0.09070027068798175
1.3820000000000001,0.09066191449078534
1.383,0.09062352179832824
1.3840000000000001,0.09058509282952452
1.385,0.09054662780328833
1.3860000000000001,0.09050812693853381
1.387,0.09046959045417508
1.3880000000000001,0.09043101856912625
1.389,0.09039241150230147
1.3900000000000001,0.0903537694726149
1.391,0.09031509269898058
1.3920000000000001,0.09027638140031267
1.393,0.0902376357955253
1.3940000000000001,0.09019885610353266
1.395,0.09016004254324875
1.3960000000000001,0.09012119533358778
1.397,0.09008231469346385
1.3980000000000001,0.0900434008417911
1.399,0.09000445399748365
1.4000000000000001,0.08996547437945568
1.401,0.08992646220662118
1.4020000000000001,0.08988741769789438
1.403,0.08984834107218939
1.4040000000000001,0.08980923254842037
1.405,0.08977009234550136
1.4060000000000001,0.08973092068234652
1.407,0.08969171777787
1.408,0.0896524838509859
1.409,0.08961321912060838
1.41,0.08957392380565156
1.411,0.08953459812502952
1.412,0.08949524229765643
1.413,0.0894558565424464
1.414,0.08941644107831358
1.415,0.08937699612417205
1.416,0.08933752189893596
1.417,0.08929801862151943
1.418,0.0892584865108366
1.419,0.08921892578580157
1.42,0.0891793366653285
1.421,0.08913971936833154
1.422,0.08910007411372474
1.423,0.08906040112042224
1.424,0.08902070060717428
1.425,0.08898097278331521
1.426,0.08894121784382095
1.427,0.08890143598245961
1.428,0.08886162739299931
1.429,0.08882179226920814
1.43,0.08878193080485415
1.431,0.0887420431937055
1.432,0.0887021296295302
1.433,0.08866219030609633
1.434,0.08862222541717203
1.435,0.08858223515652543
1.436,0.08854221971792452
1.437,0.08850217929513741
1.438,0.0884621140819322
1.439,0.08842202427207702
1.44,0.08838191005933989
1.441,0.08834177163748896
1.442,0.08830160920029227
1.443,0.08826142294151793
1.444,0.08822121305493401
1.445,0.08818097973430863
1.446,0.08814072317340986
1.447,0.08810044356600576
1.448,0.08806014110586445
1.449,0.08801981598675401
1.45,0.08797946840244253
1.451,0.08793909854669812
1.452,0.08789870661328887
1.453,0.0878582927959828
1.454,0.08781785728854806
1.455,0.0877774002847527
1.456,0.08773692197836488
1.457,0.08769642256315258
1.458,0.08765590223288396
1.459,0.08761536118132708
1.46,0.08757479960225005
1.461,0.08753421768942095
1.462,0.0874936156366079
1.463,0.08745299363757891
1.464,0.08741235188610211
1.465,0.08737169057594561
1.466,0.0873310099008775
1.467,0.0872903100546658
1.468,0.08724959123107866
1.469,0.08720885362388413
1.47,0.08716809742685033
1.471,0.08712732283374533
1.472,0.08708653003833723
1.473,0.0870457192330773
1.474,0.08700489044739053
1.475,0.08696404339207947
1.476,0.08692317774105802
1.477,0.08688229316823998
1.478,0.08684138934753924
1.479,0.08680046595286965
1.48,0.0867595226581451
1.481,0.08671855913727945
1.482,0.08667757506418655
1.483,0.08663657011278032
1.484,0.08659554395697457
1.485,0.08655449627068314
1.486,0.08651342672781995
1.487,0.08647233500229887
1.488,0.08643122076803371
1.489,0.08639008369893837
1.49,0.0863489234689267
1.491,0.0863077397519126
1.492,0.08626653222180988
1.493,0.08622530055253248
1.494,0.08618404441799421
1.495,0.08614276349210892
1.496,0.08610145744879051
1.497,0.0860601259619529
1.498,0.08601876870550981
1.499,0.08597738535337522
1.5,0.08593597557946293
1.5010000000000001,0.08589453905768686
1.502,0.08585307546196085
1.5030000000000001,0.08581158446619877
1.504,0.08577006574431452
1.5050000000000001,0.08572851897022188
1.506,0.08568694381783477
1.5070000000000001,0.08564533996106707
1.508,0.0856037070738326
1.5090000000000001,0.08556204483004523
1.51,0.08552035290361885
1.5110000000000001,0.08547863096846732
1.512,0.0854368786985045
1.5130000000000001,0.08539509576764424
1.514,0.0853532818498005
1.5150000000000001,0.08531143661888699
1.516,0.08526955974881768
1.5170000000000001,0.0852276509135064
1.518,0.08518570978686706
1.5190000000000001,0.08514373604281344
1.52,0.08510172935525945
1.5210000000000001,0.08505968939811896
1.522,0.08501761584548602
1.5230000000000001,0.08497550844409305
1.524,0.08493336712425026
1.5250000000000001,0.08489119184482438
1.526,0.08484898256468217
1.5270000000000001,0.08480673924269035
1.528,0.08476446183771577
1.5290000000000001,0.08472215030862505
1.53,0.08467980461428501
1.5310000000000001,0.08463742471356238
1.532,0.08459501056532391
1.5330000000000001,0.08455256212843636
1.534,0.08451007936176647
1.5350000000000001,0.08446756222418106
1.536,0.08442501067454673
1.537,0.08438242467173035
1.538,0.08433980417459867
1.539,0.08429714914201836
1.54,0.08425445953285621
1.541,0.08421173530597896
1.542,0.0841689764202534
1.543,0.08412618283454625
1.544,0.08408335450772422
1.545,0.08404049139865419
1.546,0.08399759346620275
1.547,0.08395466066923672
1.548,0.08391169296662286
1.549,0.08386869031722796
1.55,0.08382565267991866
1.551,0.08378258001356179
1.552,0.08373947227702405
1.553,0.08369632942917223
1.554,0.08365315142887306
1.555,0.08360993823499334
1.556,0.08356668980639975
1.557,0.08352340610195905
1.558,0.08348008708053802
1.559,0.08343673270100342
1.56,0.08339334292222195
1.561,0.08334991770306036
1.562,0.08330645700238544
1.563,0.08326296077906392
1.564,0.08321942899196255
1.565,0.08317586159994808
1.566,0.08313225856188731
1.567,0.08308861983664691
1.568,0.08304494538309365
1.569,0.08300123516009432
1.57,0.08295748912651561
1.571,0.08291370724123863
1.572,0.08286988952834203
1.573,0.0828260362271678
1.574,0.08278214762142294
1.575,0.08273822399481442
1.576,0.0826942656310492
1.577,0.08265027281383419
1.578,0.08260624582687635
1.579,0.08256218495388269
1.58,0.08251809047856017
1.581,0.08247396268461565
1.582,0.08242980185575617
1.583,0.0823856082756887
1.584,0.08234138222812012
1.585,0.08229712399675747
1.586,0.08225283386530768
1.587,0.08220851211747772
1.588,0.08216415903697448
1.589,0.08211977490750498
1.59,0.08207536001277621
1.591,0.08203091463649503
1.592,0.08198643906236847
1.593,0.08194193357410345
1.594,0.08189739845540696
1.595,0.08185283398998593
1.596,0.08180824046154733
1.597,0.08176361815379818
1.598,0.08171896735044532
1.599,0.08167428833519576
1.6,0.08162958139175652
1.601,0.08158484680383445
1.602,0.08154008485513654
1.603,0.08149529582936978
1.604,0.0814504800102411
1.605,0.0814056376814575
1.606,0.08136076912672588
1.607,0.08131587462975327
1.608,0.08127095447424654
1.609,0.0812260089439127
1.61,0.0811810383224587
1.611,0.08113604289359153
1.612,0.08109102294101807
1.613,0.08104597874844531
1.614,0.08100091059958024
1.615,0.0809558187781298
1.616,0.08091070356780092
1.617,0.08086556525230064
1.618,0.08082040411533582
1.619,0.08077522044061344
1.62,0.08073001451184049
1.621,0.08068478658520362
1.622,0.08063953679732863
1.623,0.08059426525238086
1.624,0.08054897205452495
1.625,0.08050365730792555
1.6260000000000001,0.08045832111674732
1.627,0.0804129635851549
1.6280000000000001,0.08036758481731299
1.629,0.08032218491738617
1.6300000000000001,0.08027676398953913
1.631,0.0802313221379365
1.6320000000000001,0.080185859466743
1.633,0.08014037608012321
